kategori,rincian_masalah,status,tanggal_masuk,tanggal_selesai,id_laporan,skpd,response_time
JEMBATAN PENYEBERANGAN ORANG (JPO) DAN/ATAU HALTE,TIDAK DISEBUTKAN,COMPLETE,2020-01-12,2020-01-13,QL001342829,KELURAHAN UTAN PANJANG,1
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-12,2020-01-12,QL001342819,KELURAHAN KWITANG,0
JARINGAN LISTRIK,TIDAK DISEBUTKAN,COMPLETE,2020-01-12,2020-01-12,JK2001120063,KELURAHAN JOHAR BARU,0
PELANGGARAN PERDA/PERGUB,TIDAK DISEBUTKAN,COMPLETE,2020-01-12,2020-01-12,QL001342705,KELURAHAN KEBON KELAPA,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-12,2020-01-12,QL001342744,KELURAHAN KEBON MELATI,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-12,2020-01-12,QL001342743,KELURAHAN KEBON MELATI,0
PELANGGARAN PERDA/PERGUB,TIDAK DISEBUTKAN,COMPLETE,2020-01-12,2020-01-12,QL001342714,KELURAHAN GAMBIR,0
PARKIR LIAR,TIDAK DISEBUTKAN,COMPLETE,2020-01-12,2020-01-12,QL001342702,KELURAHAN PEGANGSAAN,0
JALAN,TIDAK DISEBUTKAN,COMPLETE,2020-01-12,2020-01-13,QL001342664,KOTA ADMINISTRASI JAKARTA PUSAT,1
JEMBATAN PENYEBERANGAN ORANG (JPO) DAN/ATAU HALTE,TIDAK DISEBUTKAN,COMPLETE,2020-01-12,2020-01-12,QL001342624,KELURAHAN BENDUNGAN HILIR,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-12,2020-01-12,QL001342573,KELURAHAN CEMPAKA PUTIH TIMUR,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-11,2020-01-11,QL001342555,KELURAHAN KEBON MELATI,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-11,2020-01-11,QL001342550,KELURAHAN KEBON MELATI,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-11,2020-01-11,QL001342549,KELURAHAN KEBON MELATI,0
PELANGGARAN PERDA/PERGUB,TIDAK DISEBUTKAN,COMPLETE,2020-01-11,2020-01-11,QL001342425,KELURAHAN CEMPAKA PUTIH TIMUR,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-11,2020-01-11,QL001342261,KELURAHAN PETAMBURAN,0
JARINGAN LISTRIK,TIDAK DISEBUTKAN,COMPLETE,2020-01-11,2020-01-11,JK2001110042,KELURAHAN GALUR,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-11,2020-01-11,QL001342265,KELURAHAN PETAMBURAN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-11,2020-01-11,QL001342259,KELURAHAN PETAMBURAN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-11,2020-01-11,QL001342258,KELURAHAN PETAMBURAN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-11,2020-01-11,QL001342254,KELURAHAN PETAMBURAN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-11,2020-01-11,QL001342255,KELURAHAN PETAMBURAN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-11,2020-01-11,QL001342256,KELURAHAN PETAMBURAN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-11,2020-01-11,QL001342320,KELURAHAN CEMPAKA PUTIH TIMUR,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-11,2020-01-11,QL001342325,KELURAHAN CEMPAKA PUTIH TIMUR,0
TROTOAR,TIDAK DISEBUTKAN,COMPLETE,2020-01-11,2020-01-11,QL001342394,KELURAHAN KARET TENGSIN,0
PELANGGARAN PERDA/PERGUB,TIDAK DISEBUTKAN,COMPLETE,2020-01-11,2020-01-12,QL001342348,KELURAHAN GAMBIR,1
PELANGGARAN PERDA/PERGUB,TIDAK DISEBUTKAN,COMPLETE,2020-01-11,2020-01-12,QL001342351,KELURAHAN GAMBIR,1
"SALURAN AIR, KALI/SUNGAI",TIDAK DISEBUTKAN,COMPLETE,2020-01-11,2020-01-11,QL001342426,KELURAHAN KARANG ANYAR,0
KONFLIK SOSIAL,TIDAK DISEBUTKAN,COMPLETE,2020-01-11,2020-01-12,QL001342537,KELURAHAN GELORA,1
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-11,2020-01-11,QL001342520,KELURAHAN KEBON MELATI,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-11,2020-01-11,QL001342519,KELURAHAN KEBON MELATI,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-11,2020-01-11,QL001342509,KELURAHAN GELORA,0
PELANGGARAN PERDA/PERGUB,TIDAK DISEBUTKAN,COMPLETE,2020-01-11,2020-01-11,QL001342503,KELURAHAN PEGANGSAAN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-11,2020-01-11,QL001342502,KELURAHAN KEBON MELATI,0
"SALURAN AIR, KALI/SUNGAI",TIDAK DISEBUTKAN,COMPLETE,2020-01-11,2020-01-13,QL4996866663811915440,KELURAHAN PETOJO SELATAN,2
ADMINISTRASI TERKAIT PENANGGULANGAN KEBAKARAN DAN PENYELAMATAN,TIDAK DISEBUTKAN,COMPLETE,2020-01-10,2020-01-10,JK2001100064,KELURAHAN KEBON KOSONG,0
PEKERJA PENANGANAN PRASARANA DAN SARANA UMUM KELURAHAN,TIDAK DISEBUTKAN,COMPLETE,2020-01-10,2020-01-13,JK2001100059,KELURAHAN KAMPUNG BALI,3
"SALURAN AIR, KALI/SUNGAI",TIDAK DISEBUTKAN,COMPLETE,2020-01-10,2020-01-10,QL4996752446941304166,KELURAHAN PETOJO SELATAN,0
JEMBATAN PENYEBERANGAN ORANG (JPO) DAN/ATAU HALTE,TIDAK DISEBUTKAN,COMPLETE,2020-01-10,2020-01-10,QL001342176,KELURAHAN GELORA,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-10,2020-01-10,JK2001100020,KELURAHAN PASAR BARU,0
POHON,TIDAK DISEBUTKAN,COMPLETE,2020-01-10,2020-01-10,JK2001100032,KELURAHAN CEMPAKA PUTIH TIMUR,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-10,2020-01-10,FB000028884,KELURAHAN CEMPAKA PUTIH TIMUR,0
LEMBAGA KEMASYARAKATAN,TIDAK DISEBUTKAN,COMPLETE,2020-01-10,2020-01-10,JK2001100025,KELURAHAN CEMPAKA PUTIH BARAT,0
"SALURAN AIR, KALI/SUNGAI",TIDAK DISEBUTKAN,COMPLETE,2020-01-10,2020-01-10,QL001342088,KELURAHAN MANGGA DUA SELATAN,0
PELANGGARAN PERDA/PERGUB,TIDAK DISEBUTKAN,COMPLETE,2020-01-10,2020-01-10,QL001341780,KELURAHAN GELORA,0
GANGGUAN KETENTERAMAN DAN KETERTIBAN,TIDAK DISEBUTKAN,COMPLETE,2020-01-10,2020-01-10,QL001342074,KELURAHAN BENDUNGAN HILIR,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-10,2020-01-10,QL001342076,KELURAHAN BENDUNGAN HILIR,0
TAMAN,TIDAK DISEBUTKAN,COMPLETE,2020-01-10,2020-01-10,JK2001100003,KELURAHAN KARTINI,0
TROTOAR,TIDAK DISEBUTKAN,COMPLETE,2020-01-10,2020-01-10,QL001337950,KOTA ADMINISTRASI JAKARTA PUSAT,0
GANGGUAN KETENTERAMAN DAN KETERTIBAN,TIDAK DISEBUTKAN,COMPLETE,2020-01-09,2020-01-10,QL001342048,KELURAHAN CIDENG,1
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-09,2020-01-09,QL001341716,KELURAHAN TANAH TINGGI,0
PELANGGARAN PERDA/PERGUB,TIDAK DISEBUTKAN,COMPLETE,2020-01-09,2020-01-09,QL001341882,KELURAHAN CEMPAKA PUTIH TIMUR,0
PELANGGARAN PERDA/PERGUB,TIDAK DISEBUTKAN,COMPLETE,2020-01-09,2020-01-09,QL001341880,KELURAHAN CEMPAKA PUTIH TIMUR,0
PELANGGARAN PERDA/PERGUB,TIDAK DISEBUTKAN,COMPLETE,2020-01-09,2020-01-09,QL001341878,KELURAHAN CEMPAKA PUTIH TIMUR,0
PELANGGARAN PERDA/PERGUB,TIDAK DISEBUTKAN,COMPLETE,2020-01-09,2020-01-09,QL001341954,KELURAHAN GAMBIR,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-09,2020-01-09,QL001341721,KELURAHAN TANAH TINGGI,0
"SALURAN AIR, KALI/SUNGAI",TIDAK DISEBUTKAN,COMPLETE,2020-01-09,2020-01-09,JK2001090060,KELURAHAN KARTINI,0
KEARSIPAN,TIDAK DISEBUTKAN,COMPLETE,2020-01-09,2020-01-10,WL000028809,KELURAHAN KEBON MELATI,1
SERTIFIKAT ATAU DOKUMEN KEPEMILIKAN,TIDAK DISEBUTKAN,COMPLETE,2020-01-09,2020-01-09,LP000028593,KELURAHAN GONDANGDIA,0
PELANGGARAN PERDA/PERGUB,TIDAK DISEBUTKAN,COMPLETE,2020-01-09,2020-01-09,QL001341886,KELURAHAN GAMBIR,0
POHON,TIDAK DISEBUTKAN,COMPLETE,2020-01-09,2020-01-09,QL001341885,KELURAHAN GAMBIR,0
PELANGGARAN PERDA/PERGUB,TIDAK DISEBUTKAN,COMPLETE,2020-01-09,2020-01-09,QL001341877,KELURAHAN GAMBIR,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-09,2020-01-09,QL001341852,KELURAHAN GAMBIR,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-09,2020-01-09,TW000028793,KELURAHAN BUNGUR,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-09,2020-01-09,JK2001090020,KELURAHAN GUNUNG SAHARI SELATAN,0
TROTOAR,TIDAK DISEBUTKAN,COMPLETE,2020-01-09,2020-01-09,QL001341789,KELURAHAN KWITANG,0
PELANGGARAN PERDA/PERGUB,TIDAK DISEBUTKAN,COMPLETE,2020-01-08,2020-01-08,QL001341768,KELURAHAN GAMBIR,0
JARINGAN LISTRIK,TIDAK DISEBUTKAN,COMPLETE,2020-01-08,2020-01-09,TW000028692,KOTA ADMINISTRASI JAKARTA PUSAT,1
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-08,2020-01-08,QL001341729,KELURAHAN PASEBAN,0
PELANGGARAN PERDA/PERGUB,TIDAK DISEBUTKAN,COMPLETE,2020-01-08,2020-01-08,QL001341712,KELURAHAN JOHAR BARU,0
JEMBATAN PENYEBERANGAN ORANG (JPO) DAN/ATAU HALTE,TIDAK DISEBUTKAN,COMPLETE,2020-01-08,2020-01-08,QL001341708,KELURAHAN JOHAR BARU,0
JEMBATAN PENYEBERANGAN ORANG (JPO) DAN/ATAU HALTE,TIDAK DISEBUTKAN,COMPLETE,2020-01-08,2020-01-08,QL001341706,KELURAHAN JOHAR BARU,0
JARINGAN LISTRIK,TIDAK DISEBUTKAN,COMPLETE,2020-01-08,2020-01-09,TW000028724,KOTA ADMINISTRASI JAKARTA PUSAT,1
POHON,TIDAK DISEBUTKAN,COMPLETE,2020-01-08,2020-01-08,QL001341652,KELURAHAN KEMAYORAN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-08,2020-01-08,QL001341611,KELURAHAN CEMPAKA PUTIH TIMUR,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-08,2020-01-08,QL001341549,KELURAHAN PETAMBURAN,0
JEMBATAN PENYEBERANGAN ORANG (JPO) DAN/ATAU HALTE,TIDAK DISEBUTKAN,COMPLETE,2020-01-08,2020-01-08,QL001341544,KELURAHAN MANGGA DUA SELATAN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-08,2020-01-08,QL001341542,KELURAHAN JOHAR BARU,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-08,2020-01-08,QL001341541,KELURAHAN JOHAR BARU,0
PEKERJA PENANGANAN PRASARANA DAN SARANA UMUM KELURAHAN,TIDAK DISEBUTKAN,COMPLETE,2020-01-07,2020-01-08,JK2001070128,KELURAHAN RAWASARI,1
BATAS WILAYAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-07,2020-01-07,JK2001070120,KELURAHAN CEMPAKA PUTIH BARAT,0
FASILITAS SOSIAL/FASILITAS UMUM,TIDAK DISEBUTKAN,COMPLETE,2020-01-07,2020-01-07,JK2001070118,KELURAHAN KEBON KOSONG,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-07,2020-01-07,QL001341516,KELURAHAN HARAPAN MULYA,0
PENATAAN DAN PENGEMBANGAN WILAYAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-07,2020-01-07,JK2001070112,KELURAHAN CEMPAKA PUTIH BARAT,0
PENATAAN DAN PENGEMBANGAN WILAYAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-07,2020-01-07,JK2001070110,KELURAHAN CEMPAKA PUTIH BARAT,0
PEKERJA PENANGANAN PRASARANA DAN SARANA UMUM KELURAHAN,TIDAK DISEBUTKAN,COMPLETE,2020-01-07,2020-01-07,JK2001070076,KELURAHAN CEMPAKA BARU,0
POHON,TIDAK DISEBUTKAN,COMPLETE,2020-01-07,2020-01-07,TW000028644,KELURAHAN GELORA,0
KOMUNIKASI PEMERINTAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-07,2020-01-07,QL001341455,KELURAHAN PASAR BARU,0
PELANGGARAN PERDA/PERGUB,TIDAK DISEBUTKAN,COMPLETE,2020-01-07,2020-01-07,QL001341403,KELURAHAN GAMBIR,0
PELANGGARAN PERDA/PERGUB,TIDAK DISEBUTKAN,COMPLETE,2020-01-07,2020-01-07,QL001341401,KELURAHAN GAMBIR,0
PENYAKIT MASYARAKAT,TIDAK DISEBUTKAN,COMPLETE,2020-01-07,2020-01-08,QL001341358,KELURAHAN PASEBAN,1
PERIZINAN PERUMAHAN DAN KAWASAN PERMUKIMAN,TIDAK DISEBUTKAN,COMPLETE,2020-01-07,2020-01-07,JK2001070019,KELURAHAN CEMPAKA PUTIH TIMUR,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-07,2020-01-07,QL001341324,KELURAHAN CEMPAKA PUTIH TIMUR,0
ADMINISTRASI TERKAIT PENANGGULANGAN KEBAKARAN DAN PENYELAMATAN,TIDAK DISEBUTKAN,COMPLETE,2020-01-06,2020-01-06,JK2001060087,KELURAHAN KARANG ANYAR,0
ADMINISTRASI TERKAIT PENANGGULANGAN KEBAKARAN DAN PENYELAMATAN,TIDAK DISEBUTKAN,COMPLETE,2020-01-06,2020-01-06,JK2001060083,KELURAHAN CEMPAKA PUTIH BARAT,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-06,2020-01-07,JK2001060081,KELURAHAN PETOJO UTARA,1
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-06,2020-01-07,TW000028517,KELURAHAN BENDUNGAN HILIR,1
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-06,2020-01-06,QL001341200,KELURAHAN UTAN PANJANG,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-06,2020-01-07,QL001341193,KELURAHAN PASAR BARU,1
CORETAN/TEMPELAN/IKLAN/ SELEBARAN,TIDAK DISEBUTKAN,COMPLETE,2020-01-06,2020-01-06,JK2001060034,KELURAHAN CEMPAKA PUTIH BARAT,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-06,2020-01-06,QL001341161,KELURAHAN PETOJO SELATAN,0
PELANGGARAN PERDA/PERGUB,TIDAK DISEBUTKAN,COMPLETE,2020-01-06,2020-01-06,QL001341158,KELURAHAN GAMBIR,0
"SALURAN AIR, KALI/SUNGAI",TIDAK DISEBUTKAN,COMPLETE,2020-01-06,2020-01-06,JK2001060021,KELURAHAN CEMPAKA PUTIH TIMUR,0
BANJIR,TIDAK DISEBUTKAN,COMPLETE,2020-01-06,2020-01-06,QL001341130,KELURAHAN GAMBIR,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-06,2020-01-06,JK2001060019,KELURAHAN GUNUNG SAHARI UTARA,0
PELANGGARAN PERDA/PERGUB,TIDAK DISEBUTKAN,COMPLETE,2020-01-06,2020-01-06,QL001341124,KELURAHAN GAMBIR,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-06,2020-01-06,QL001341118,KELURAHAN CEMPAKA PUTIH TIMUR,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-06,2020-01-06,QL001341097,KELURAHAN PETAMBURAN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-06,2020-01-06,QL001341099,KELURAHAN PETAMBURAN,0
JEMBATAN PENYEBERANGAN ORANG (JPO) DAN/ATAU HALTE,TIDAK DISEBUTKAN,COMPLETE,2020-01-06,2020-01-06,QL001341113,KELURAHAN CIKINI,0
JEMBATAN PENYEBERANGAN ORANG (JPO) DAN/ATAU HALTE,TIDAK DISEBUTKAN,COMPLETE,2020-01-06,2020-01-06,QL001341112,KELURAHAN CIKINI,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-06,2020-01-06,QL001341061,KELURAHAN GUNUNG SAHARI UTARA,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-06,2020-01-06,QL001341100,KELURAHAN PETAMBURAN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-06,2020-01-06,JK2001060008,KELURAHAN RAWASARI,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-06,2020-01-06,QL4993498665780778983,KELURAHAN CEMPAKA PUTIH TIMUR,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-06,2020-01-06,QL4993499097273999312,KELURAHAN CEMPAKA PUTIH TIMUR,0
PEKERJA PENANGANAN PRASARANA DAN SARANA UMUM KELURAHAN,TIDAK DISEBUTKAN,COMPLETE,2020-01-06,2020-01-06,JK2001060002,KELURAHAN UTAN PANJANG,0
KONFLIK SOSIAL,TIDAK DISEBUTKAN,COMPLETE,2020-01-05,2020-01-06,QL001340959,KELURAHAN BENDUNGAN HILIR,1
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-01,2020-01-01,QL001340029,KELURAHAN UTAN PANJANG,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-01,2020-01-01,QL001340021,KELURAHAN UTAN PANJANG,0
BANJIR,TIDAK DISEBUTKAN,COMPLETE,2020-01-01,2020-01-01,JK2001010241,KELURAHAN CEMPAKA PUTIH TIMUR,0
BANJIR,TIDAK DISEBUTKAN,COMPLETE,2020-01-01,2020-01-01,JK2001010238,KELURAHAN CEMPAKA PUTIH TIMUR,0
BANJIR,TIDAK DISEBUTKAN,COMPLETE,2020-01-01,2020-01-01,QL001339986,KELURAHAN CEMPAKA PUTIH TIMUR,0
BANJIR,TIDAK DISEBUTKAN,COMPLETE,2020-01-01,2020-01-01,JK2001010181,KELURAHAN RAWASARI,0
BANJIR,TIDAK DISEBUTKAN,COMPLETE,2020-01-01,2020-01-01,JK2001010173,KELURAHAN RAWASARI,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-01,2020-01-01,QL001339923,KELURAHAN HARAPAN MULYA,0
BANJIR,TIDAK DISEBUTKAN,COMPLETE,2020-01-01,2020-01-03,JK2001010123,KELURAHAN BENDUNGAN HILIR,2
PEKERJA PENANGANAN PRASARANA DAN SARANA UMUM KELURAHAN,TIDAK DISEBUTKAN,COMPLETE,2020-01-01,2020-01-01,JK2001010113,KELURAHAN TANAH TINGGI,0
BANJIR,TIDAK DISEBUTKAN,COMPLETE,2020-01-01,2020-01-01,JK2001010089,KELURAHAN BUNGUR,0
BANJIR,TIDAK DISEBUTKAN,COMPLETE,2020-01-01,2020-01-01,QL001339886,KELURAHAN SUMUR BATU,0
BANJIR,TIDAK DISEBUTKAN,COMPLETE,2020-01-01,2020-01-01,JK2001010081,KELURAHAN CEMPAKA BARU,0
BANJIR,TIDAK DISEBUTKAN,COMPLETE,2020-01-01,2020-01-01,QL001339883,KELURAHAN RAWASARI,0
POHON,TIDAK DISEBUTKAN,COMPLETE,2020-01-01,2020-01-01,JK2001010055,KELURAHAN DURI PULO,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-01-01,2020-01-01,QL001339842,KELURAHAN UTAN PANJANG,0
BANJIR,TIDAK DISEBUTKAN,COMPLETE,2020-01-01,2020-01-01,QL001339813,KELURAHAN PETAMBURAN,0
BANJIR,TIDAK DISEBUTKAN,COMPLETE,2020-01-01,2020-01-01,JK2001010023,KELURAHAN PETAMBURAN,0
POHON,TIDAK DISEBUTKAN,COMPLETE,2020-01-01,2020-01-01,JK2001010022,KELURAHAN DURI PULO,0
JARINGAN LISTRIK,TIDAK DISEBUTKAN,COMPLETE,2020-02-29,2020-02-29,EM000033763,KOTA ADMINISTRASI JAKARTA PUSAT,0
"SALURAN AIR, KALI/SUNGAI",TIDAK DISEBUTKAN,COMPLETE,2020-02-29,2020-02-29,QL001356734,KELURAHAN KARTINI,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-02-29,2020-02-29,QL001356733,KELURAHAN KARTINI,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-02-29,2020-02-29,QL001356467,KELURAHAN TANAH TINGGI,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-02-29,2020-02-29,QL001356464,KELURAHAN TANAH TINGGI,0
PELANGGARAN PERDA/PERGUB,TIDAK DISEBUTKAN,COMPLETE,2020-02-29,2020-02-29,QL001356521,KELURAHAN PETAMBURAN,0
PELANGGARAN PERDA/PERGUB,TIDAK DISEBUTKAN,COMPLETE,2020-02-29,2020-02-29,QL001356517,KELURAHAN PETAMBURAN,0
PELANGGARAN PERDA/PERGUB,TIDAK DISEBUTKAN,COMPLETE,2020-02-29,2020-02-29,QL001356516,KELURAHAN PETAMBURAN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-02-29,2020-02-29,QL001356495,KELURAHAN PETAMBURAN,0
PELANGGARAN PERDA/PERGUB,TIDAK DISEBUTKAN,COMPLETE,2020-02-29,2020-02-29,QL001356487,KELURAHAN PETAMBURAN,0
PELANGGARAN PERDA/PERGUB,TIDAK DISEBUTKAN,COMPLETE,2020-02-29,2020-02-29,QL001356480,KELURAHAN PETAMBURAN,0
PELANGGARAN PERDA/PERGUB,TIDAK DISEBUTKAN,COMPLETE,2020-02-29,2020-02-29,QL001356478,KELURAHAN PETAMBURAN,0
PEKERJA PENANGANAN PRASARANA DAN SARANA UMUM KELURAHAN,TIDAK DISEBUTKAN,COMPLETE,2020-02-29,2020-02-29,JK2002290069,KELURAHAN KARANG ANYAR,0
"SALURAN AIR, KALI/SUNGAI",TIDAK DISEBUTKAN,COMPLETE,2020-02-29,2020-02-29,JK2002290054,KELURAHAN KARTINI,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-02-29,2020-02-29,JK2002290053,KELURAHAN KARTINI,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-02-29,2020-02-29,JK2002290037,KELURAHAN KARTINI,0
"SALURAN AIR, KALI/SUNGAI",TIDAK DISEBUTKAN,COMPLETE,2020-02-29,2020-02-29,JK2002290030,KELURAHAN KARTINI,0
BANJIR,TIDAK DISEBUTKAN,COMPLETE,2020-02-29,2020-02-29,TW000033715,KOTA ADMINISTRASI JAKARTA PUSAT,0
PELANGGARAN PERDA/PERGUB,TIDAK DISEBUTKAN,COMPLETE,2020-02-29,2020-02-29,QL001356561,KELURAHAN PETAMBURAN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-02-29,2020-02-29,QL001356496,KELURAHAN PETAMBURAN,0
PELANGGARAN PERDA/PERGUB,TIDAK DISEBUTKAN,COMPLETE,2020-02-29,2020-02-29,QL001356492,KELURAHAN PETAMBURAN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-02-29,2020-02-29,QL001356483,KELURAHAN PETAMBURAN,0
PELANGGARAN PERDA/PERGUB,TIDAK DISEBUTKAN,COMPLETE,2020-02-29,2020-02-29,QL001356481,KELURAHAN PETAMBURAN,0
PELANGGARAN PERDA/PERGUB,TIDAK DISEBUTKAN,COMPLETE,2020-02-29,2020-02-29,QL001356479,KELURAHAN GAMBIR,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-02-29,2020-02-29,QL001356477,KELURAHAN PETAMBURAN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-02-29,2020-02-29,QL001356475,KELURAHAN PETAMBURAN,0
JEMBATAN PENYEBERANGAN ORANG (JPO) DAN/ATAU HALTE,TIDAK DISEBUTKAN,COMPLETE,2020-02-28,2020-02-28,QL001356362,KOTA ADMINISTRASI JAKARTA PUSAT,0
JEMBATAN PENYEBERANGAN ORANG (JPO) DAN/ATAU HALTE,TIDAK DISEBUTKAN,COMPLETE,2020-02-28,2020-02-29,QL001356358,KOTA ADMINISTRASI JAKARTA PUSAT,1
BATAS WILAYAH,TIDAK DISEBUTKAN,COMPLETE,2020-02-28,2020-02-28,JK2002280049,KOTA ADMINISTRASI JAKARTA PUSAT,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-02-28,2020-02-28,QL001356329,KELURAHAN GAMBIR,0
"SALURAN AIR, KALI/SUNGAI",TIDAK DISEBUTKAN,COMPLETE,2020-02-28,2020-02-28,QL001356326,KELURAHAN GUNUNG SAHARI UTARA,0
JARINGAN LISTRIK,TIDAK DISEBUTKAN,COMPLETE,2020-02-28,2020-02-28,JK2002280053,KOTA ADMINISTRASI JAKARTA PUSAT,0
GANGGUAN KETENTERAMAN DAN KETERTIBAN,TIDAK DISEBUTKAN,COMPLETE,2020-02-28,2020-02-28,QL001356250,KELURAHAN PEGANGSAAN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-02-28,2020-02-28,QL001356296,KELURAHAN TANAH TINGGI,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-02-28,2020-02-28,QL001356294,KELURAHAN KRAMAT,0
PELANGGARAN PERDA/PERGUB,TIDAK DISEBUTKAN,COMPLETE,2020-02-28,2020-02-28,QL001356267,KELURAHAN GAMBIR,0
PELANGGARAN PERDA/PERGUB,TIDAK DISEBUTKAN,COMPLETE,2020-02-28,2020-02-28,QL001356266,KELURAHAN GAMBIR,0
PELANGGARAN PERDA/PERGUB,TIDAK DISEBUTKAN,COMPLETE,2020-02-28,2020-02-28,QL001356264,KELURAHAN GAMBIR,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-02-28,2020-02-28,JK2002280040,KELURAHAN GUNUNG SAHARI SELATAN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-02-28,2020-02-28,QL001356252,KELURAHAN PEGANGSAAN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-02-28,2020-02-28,JK2002280036,KELURAHAN GUNUNG SAHARI SELATAN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-02-28,2020-02-28,QL001356248,KELURAHAN PETOJO SELATAN,0
PELANGGARAN PERDA/PERGUB,TIDAK DISEBUTKAN,COMPLETE,2020-02-28,2020-02-28,QL001356075,KELURAHAN GAMBIR,0
